N;time
60000;122
60000;122
60000;123
60000;122
60000;122
60000;122
60000;122
60000;122
60000;122
60000;124
60000;128
60000;130
60000;122
60000;122
60000;122
60000;122
60000;122
60000;122
60000;122
60000;123
60000;122
60000;122
60000;122
60000;122
60000;123
60000;122
60000;122
60000;123
60000;122
60000;122
60000;122
60000;123
60000;122
60000;122
60000;122
60000;122
60000;122
60000;122
60000;122
60000;123
60000;122
60000;122
60000;122
60000;122
60000;122
60000;122
60000;122
60000;123
60000;122
60000;122
60000;123
60000;123
60000;122
60000;122
60000;122
60000;123
60000;122
60000;122
60000;122
60000;122
60000;122
60000;122
60000;122
60000;123
60000;138
60000;139
