N;time
80000;1511
80000;1499
80000;1493
80000;1555
80000;1556
80000;1481
80000;1493
80000;1479
80000;1518
80000;1612
80000;1480
90000;1795
90000;1765
90000;1664
90000;1676
90000;1714
90000;1685
90000;1669
90000;1744
90000;1664
90000;1667
90000;1798
90000;1799
90000;1714
90000;1741
90000;1608
90000;1614
90000;1630
90000;1613
90000;1787
90000;1753
90000;1617
90000;1790
90000;1738
90000;1640
90000;1647
90000;1666
90000;1657
90000;1763
90000;1825
90000;1720
90000;1733
90000;1769
90000;1667
90000;1648
90000;1737
90000;1817
90000;1810
90000;1697
90000;1782
90000;1870
90000;1836
90000;1879
90000;1796
90000;1878
90000;1730
90000;1718
90000;1724
90000;1813
90000;1796
90000;1692
90000;1651
90000;1655
90000;1825
90000;1772
90000;1794
90000;1705
90000;1708
90000;1709
90000;1677
90000;1830
90000;1708
90000;1821
90000;1717
90000;1783
90000;1654
90000;1784
90000;1729
90000;1798
90000;1821
90000;1750
90000;1649
90000;1793
90000;1751
90000;1674
90000;1715
90000;1668
90000;1722
90000;1798
90000;1683
90000;1661
90000;1713
90000;1697
90000;1689
90000;1707
90000;1726
90000;1699
90000;1684
90000;1770
90000;1678
90000;1663
90000;1758
90000;1644
90000;1657
90000;1674
90000;1651
90000;1661
90000;1691
90000;1728
90000;1722
90000;1703
100000;1914
100000;1918
100000;1837
100000;1928
100000;1982
100000;1927
100000;1826
100000;1846
100000;1882
100000;2035
100000;1989
100000;1935
100000;1973
100000;1888
100000;1992
100000;1873
100000;1952
100000;1920
100000;2016
100000;1949
100000;1878
100000;1804
100000;1828
100000;1939
100000;1864
100000;1885
100000;1866
100000;1970
100000;1881
100000;1794
100000;1789
100000;1987
100000;2009
100000;1992
100000;1855
100000;1853
100000;1843
100000;1829
100000;1980
100000;1836
100000;1839
100000;1978
100000;1889
100000;1851
100000;1839
100000;1815
100000;1858
100000;1927
100000;1859
100000;1857
100000;2002
100000;1855
100000;1851
100000;1993
100000;1996
100000;1916
100000;1850
100000;1882
100000;1891
100000;1824
100000;1993
100000;1857
100000;1992
100000;1921
100000;1812
100000;1909
100000;1881
100000;1828
100000;1830
100000;1849
100000;1831
100000;1844
100000;1834
100000;1980
100000;2022
100000;1981
100000;1985
100000;2008
100000;1904
100000;1826
100000;1845
100000;1979
100000;1986
100000;1986
100000;2000
100000;1854
100000;1838
100000;1935
100000;1799
100000;1840
100000;1905
100000;1983
100000;1932
100000;1873
100000;1838
100000;1852
100000;1851
100000;1841
100000;1988
100000;1988
